,OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Weight_Numeric
872,REC-536166,7911,Almond Butter + Puffed Quinoa Dark Chocolate,Hu,60 g,United Kingdom,2025-07-12,20.55,60.0
873,REC-676722,5228,Rice and Corn Cakes,Snack a Jacks,117g,en:United Kingdom,2024-08-21,22.84,117.0
874,REC-312311,11108,Caramelised Onion & Balsamic Vinegar Pea & Bean Sticks,Off The Eaten Path,,en:gb,2025-07-17,22.74,
875,REC-939425,9066,Sticky Toffee Oat Boosts,Unknown,,United Kingdom,2025-12-13,11.4,
876,REC-180800,13602,Soft Bakes Blueberry,"Belvita,Mondelez",250g,United Kingdom,2024-04-17,10.74,250.0
878,REC-790409,14117,MADELEINES CHOCOLAT LAIT,Bonne Maman,300 g,France,2025-10-01,10.62,300.0
879,REC-258740,10660,"Bonne Maman - Le petit Quatre-Quarts pur beurre, 300g (10 sachets fraîcheur)",Bonne Maman,300 g,"France,en:france",2024-08-23,10.42,300.0
880,REC-586138,10754,Monster Munch - Produit soufflé à base de pomme de terre goût salé,Unknown,135 g ℮,Frankrijk,2025-09-23,1.17,135.0
881,REC-948010,6414,Chips Paysanne,Brets,250 g,en:france,2025-04-01,13.8,250.0
882,REC-656624,14296,La madeleine coque chocolat noir,Maison Colibri,240 g,France,2025-08-21,15.95,240.0
883,REC-627465,9319,Bio Vollmilch-Schokolade,Fairglobe,100 g,"France, Germany, Spain, en:romania",2024-06-17,12.02,100.0
884,REC-862824,6149,Tunnocks Teacakes 6pk al anhar,Tunnock’s,144g,"Australia, France, Spain, en:united-kingdom",2025-01-17,1.13,144.0
885,REC-621553,11127,Gaufres de Liège perles de sucre,Lotus,45 g e,"Belgique,France",2024-09-07,1.33,45.0
886,REC-640030,5943,Pufuleti,Gusto,45g,"Germany, Hungary, Romania, Spain, fr:francia, en:united-kingdom",2024-11-17,20.31,45.0
887,REC-363709,11230,La Buena María Original,"Fontaneda,Mondelez",,"Francia,España",2024-05-13,24.82,
888,REC-693182,6983,Barritas de trigo y arroz integral con chocolate con leche,Hacendado,100g,Spain,2024-08-16,11.19,100.0
890,REC-668123,7387,Protein Bar,Unknown,45g,"Germany,Bulgaria",2024-07-25,23.71,45.0
891,REC-814899,5229,LOTUS BISCOFF Speculoos Original Pocket - 186g (12x2p),Lotus,186 g,France,2025-12-18,24.84,186.0
892,REC-847049,7866,Petites madeleines aux œufs saint Michel,St Michel,400 g,France,2024-04-21,24.09,400.0
893,REC-863361,9411,"Hazelnut, Caramelised Cashew & Pistachio Milk Chocolate",Waitrose,100g,United Kingdom,2025-04-02,4.56,100.0
894,REC-990571,11012,Biscotti Pan di Stelle,"Barilla, Mulino Bianco",350,"France,Italie,Espagne",2024-05-22,20.33,350.0
895,REC-246458,6775,Root Vegetables,Tesco,125g,en:gb,2024-06-13,22.54,125.0
896,REC-867763,5945,Cheese Twists,M&S Food,125g,United Kingdom,2024-03-15,8.22,125.0
897,REC-727112,13324,Quadro l'original,Cémoi,187g,France,2025-03-15,15.49,187.0
898,REC-579136,13571,Takis Fuego,"Barcel, Takis",100g,"Bosnia and Herzegovina, France, Germany, Romania, en:belgium",2024-02-28,10.44,100.0
899,REC-822917,6265,original made with sea salt,triscuit,8.5oz,"France,United States, World",2024-04-14,1.34,8.5
900,REC-475261,7445,Roasted Cashew-Peanut-Mix Honey & Salt,"Alesto, Lidl",200g,"Germany,United States",2024-02-27,22.85,200.0
901,REC-923721,6741,Scottish Rough Oatcakes,Rivercote,250 g,"France,United Kingdom,en:united-kingdom",2025-05-31,13.55,250.0
902,REC-760379,10111,Menier Pâtissier Tablette,"Nestlé, Menier",200 g,France,2025-04-03,16.25,200.0
903,REC-437902,5350,"Gerblé - Sesame Chocolate Cookie, 200g (7.1oz)",Gerblé,,"Francia,Martinica",2024-06-19,7.7,
905,REC-271147,5701,Formule boost,Daco Bello,200 g,France,2025-09-11,21.41,200.0
906,REC-213317,7388,WALKERS  SALTED,Walkers,32.5g,United Kingdom,2025-09-11,15.18,32.5
908,REC-266689,8992,Conikos fromage,Conikos,35 g,Maroc,2025-01-30,11.5,35.0
909,REC-239220,9396,Pan Goccioli,"Barilla, Mulino Bianco",8 x 42g,"Italy,Switzerland",2024-07-07,1.52,8.0
910,REC-391103,8565,Sour Cream & Chive Flavour Wheat & Potato Pretzel Knots,Penn State Snacks,7,"France, en:united-kingdom",2025-03-26,13.56,7.0
911,REC-653026,12527,Organic cacao nibs,Unknown,125g,en:gb,2024-12-11,3.48,125.0
912,REC-846891,11252,Fluffy Milky,best biscuits,1 et 40 g,en:Morocco,2025-06-06,15.86,1.0
913,REC-522970,8207,Gullon zero Snack Choco,Gullón,150g,"Spain, en:morocco",2024-05-26,10.83,150.0
914,REC-443022,5469,Browny,Be,40g,Morocco,2025-01-29,21.49,40.0
915,REC-810406,7157,Mikado chocolat au lait,"Glico, LUMondelez, Mikado",90 g,"en:france, en:switzerland, en:Belgique, en:spain",2025-08-09,17.87,90.0
916,REC-905909,11926,"BN - Cookies - Mini Strawberry x 5, 175g (6.2oz)",BN,175g,"Belgium, France, Switzerland, en:morocco",2025-08-05,20.86,175.0
917,REC-658364,7955,Pain d'épices miel,Bjorg,300 g,"France, en:morocco",2025-02-26,1.53,300.0
919,REC-448844,7037,Chocolat noir aux écorces d'orange,Alter Eco,100 g,France,2024-03-24,2.11,100.0
920,REC-239562,14930,Doritos Cool Original 180g,Doritos,180g,"France,United Kingdom",2024-05-17,1.03,180.0
921,REC-556341,5432,chocolat NESTLE DESSERT Noir 2X205g,"Nestlé dessert, Tablettes",410 g,"Canada,France,Allemagne",2024-04-11,14.48,410.0
923,REC-418377,11371,Caramelo,"Milka,Mondelez",100 g,"Bélgica,Francia,Italia,Marruecos,Países Bajos,Portugal,España",2024-07-06,11.91,100.0
924,REC-681037,8263,Tablette Kinder Chocolat Chocolat au Lait x16 -200g,"Kinder, Mixte",200 g (16 barres),"France,Spain",2025-08-07,1.68,200.0
925,REC-222981,6449,Più integrali,Galbusera,330 g (6 x 55 g),"en:italy, en:france",2025-10-08,3.51,330.0
926,REC-897575,12965,Raw Fruit & Nut Bar,Unknown,35 g,"France, en:united-kingdom",2024-11-07,8.37,35.0
927,REC-924883,12563,Pancakes,la fournée dorée,350g,France,2024-11-28,24.52,350.0
928,REC-940891,5742,Brioche Chocolat,Unknown,"8 x 37,5g",en:fr,2025-03-31,8.29,8.0
929,REC-193508,8575,Quality Street,Nestlé,600gm,"Belgium, France, United Kingdom, en:morocco",2024-08-15,7.05,600.0
930,REC-823819,6801,Peanut butter bars,Graze,4 x 30g,en:gb,2025-06-28,3.02,4.0
931,REC-800802,10117,50G RICOLA FRAMBOISE MELISSE,Ricola,50 g,France,2025-01-14,13.19,50.0
932,REC-688703,11492,Veggie Straws,Eat Real,,en:United Kingdom,2025-02-14,24.12,
933,REC-278812,10649,Sablé des FLANDRES,Unknown,250 g e,"France,Suisse",2024-05-31,12.85,250.0
934,REC-315062,9986,Kango,"Kango, LU",225 g,France,2024-05-29,17.55,225.0
935,REC-593546,8506,Belvita petit déjeuner,"Belvita, LU, Mondelez",600 g e,France,2025-08-25,22.48,600.0
938,REC-724394,11126,Mejora,mejora,ok,en:morocco,2024-06-04,20.71,
939,REC-236920,6739,Flan pâtissier,alsa,,France,2024-03-22,17.35,
940,REC-673732,14940,Granola Bar Vanilla & White Cream,VITALIA,3 x 23 g,"Netherlands, en:france",2024-02-07,17.9,3.0
941,REC-801989,11261,Sablés sésame & pavot,Cereal bio,"132 g, 3 sachets de 4 biscuits","France,Switzerland",2025-09-18,24.7,132.0
942,REC-809953,7355,Sablés Myrtilles Germes de riz,Unknown,140 g,"France,Suisse,en:france",2025-05-18,24.79,140.0
943,REC-699892,8149,Financiers amandes,Bonne Maman,250 g,France,2025-10-31,11.43,250.0
944,REC-127088,12111,Toetilla Chips Nature,Carrefour,200 g,"Belgium,France,Morocco, Italie, Espagne, Pologne, Roumanie",2024-12-04,1.48,200.0
947,REC-741840,9867,Chocolate negro,Nestlé,,"Francia,Marruecos,España",2025-01-06,1.06,
948,REC-276146,5884,Oreo Enrobed White imp,"Charbonnel et Walker, GINBIS, Mondelez, Oreo, Oreo - Mondelēz International",245g,"Belgique,France,Allemagne,Italie,Maroc,Royaume-Uni",2024-07-25,1.66,245.0
949,REC-210526,10329,CHOCOLATE SALTED CARAMEL FLAVOUR VITAMIN & PROTEIN BAR,FULFIL,55g,"France, Spain, United Kingdom, en:belgium",2025-11-23,22.22,55.0
950,REC-975885,12924,Essential waitrose wholewheat biscuits,Waitrose,24,"Francia,Reino Unido",2024-08-31,1.78,24.0
951,REC-604853,8195,Harrys brioche tranchee farine complete sans additif 485g,Harrys,485 g,France,2025-09-09,3.86,485.0
952,REC-458423,13185,Barres céréales FRAISE,"Carrefour BIO, Carrefour",,"en:belgium,fr:France, Italie, Espagne",2025-02-22,16.94,
953,REC-891146,6734,Protein Bar,KIND,3 x 42g (126g),en:gb,2024-08-04,18.82,3.0
954,REC-377795,13099,Sweet Chilli & Sour Cream Potato Chips,Kettle,,"France, en:united-kingdom",2025-12-02,5.56,
955,REC-893530,10022,Biscotti allo yogurt Dolcesenza,Misura,400 g,Italia,2024-06-18,15.38,400.0
956,REC-240159,14086,Toast crock' céréales complètes,Carrefour,250 g (2 x 125 g),"France,Italy,Poland,Romania,Spain",2025-12-14,13.25,250.0
957,REC-930563,11291,Crunchy Oats & Honey,Nature Valley,42 g,"France,Switzerland,United Kingdom",2025-10-18,9.78,42.0
958,REC-171365,12672,Avoine citron 🍋 graines de chia,Bjorg,130 g,France,2024-11-01,22.53,130.0
959,REC-294340,6040,70% équateur,Alter Eco,100 g,France,2025-07-26,5.52,100.0
960,REC-635882,13864,Pipers Anglesey sea salt crisps,"Pipers,PepsiCo",,"France,United Kingdom",2025-12-25,1.29,
961,REC-287802,8079,Almond And apricot with a yoghurt coating fruit and nut bar,Eat natural,50 g,"France,United Kingdom",2024-02-17,10.53,50.0
962,REC-315140,12112,Dégustation - Chocolat Noir 72% Cacao,"Maestro,Saïda",100 g,"France,Tunisie",2025-05-30,24.22,100.0
963,REC-717281,5148,Les Grandes 34% Hazelnut Dark,Lindt,150 gr,Reino Unido,2026-01-30,21.03,150.0
964,REC-312621,11778,Salinis,Unknown,60 g,"France, Germany, Hungary, Luxembourg, United Kingdom, en:italy",2025-08-19,15.6,60.0
965,REC-386763,6306,Galletas cereales & fibra,Unknown,,España,2025-01-03,1.99,
966,REC-794150,8234,Organic wholemeal digestive biscuits,Doves farm,,"France, en:united-kingdom",2025-02-15,1.92,
967,REC-417513,6916,Chocolat noir,SCHOLETTA,100 g,France,2024-09-13,11.35,100.0
969,REC-587672,14698,Digestive 0%,Hacendado,,"Portugal,España",2024-09-07,22.6,
970,REC-999230,8901,Fluffy,Be,40,Maroc,2024-07-31,23.49,40.0
971,REC-722294,11572,tortilla chips,Unknown,,Royaume-Uni,2025-05-24,7.98,
972,REC-301994,10649,Silvia Duo Cacao,Excelo,26g,en:ma,2025-11-04,24.31,26.0
974,REC-417972,14035,Biscuits avoine chocolat,"Carrefour BIO,Carrefour","130 g (3 x 43,3 g)","France,Italie,Espagne",2025-04-13,21.72,130.0
975,REC-378786,7970,Panettone Classico,Favorina,1 kg,Spagna,2025-01-30,8.6,1.0
976,REC-299437,12690,Snack mix,Alesto,200 g,"Frankrijk,Duitsland",2024-08-05,16.44,200.0
977,REC-678303,8659,Madeleines coquilles,Sondey,,France,2024-11-13,18.08,
978,REC-520068,13562,Pitch,Brioche Pasquier,310 g,"France,Suisse",2024-04-25,2.78,310.0
979,REC-125492,5559,"Ker Cadélac - Marble Cake, 500g (17.6oz)",Ker Cadélac,500 g e,Francia,2024-10-05,18.41,500.0
980,REC-451824,12389,Petit beurre tablette Chocolat noir,"Carrefour BIO, Carrefour",,"Belgique,France,Polynésie française,Guadeloupe,Italie,Pologne,Roumanie,Espagne,en:france",2024-05-08,14.9,
982,REC-366550,8646,Bourbon Creams,Tesco,296 g,"France,Germany,United Kingdom,Ireland",2024-02-28,20.0,296.0
983,REC-706943,5083,Prince goût chocolat,"LU, Mondelez, Prince",,"Belgique,France,Guadeloupe,Luxembourg,Martinique,Suisse",2026-01-03,24.01,
984,REC-762832,8104,Flutes aux 3 graines,Kambly,125 g,France,2025-05-27,7.12,125.0
985,REC-622589,12242,Soft Bakes Choc Chip,Belvita,5x,"France, United Kingdom, en:ireland",2024-12-22,21.46,5.0
987,REC-885570,12609,Thins - Multiseed Flatbreads,Aldi,,en:gb,2024-07-20,18.92,
988,REC-258088,8957,Avena con chocolate negro - sin azúcares añadidos,Gullón,275g,"Marruecos,España",2025-12-20,2.47,275.0
989,REC-934446,12062,Naked Oven Chips,McCain,1.7kg,en:gb,2025-01-06,8.64,1.7
990,REC-361222,9873,Cream Crackers,Savour Bakes,300g,"Ireland, en:united-kingdom",2024-07-07,13.95,300.0
991,REC-169485,12726,Prinzenrolle,DeBeukelaer,400 g,"Germany, en:austria",2025-12-15,22.36,400.0
992,REC-894538,13105,Monster Munch crazy original,Vico,,en:fr,2024-10-17,7.69,
993,REC-276003,7364,Walkers baked,Walkers,22g,United Kingdom,2024-02-09,13.95,22.0
995,REC-234480,12437,Twix 5x2,"Twix, Mars",250 g,"Germany, Switzerland, en:france",2025-11-20,21.89,250.0
996,REC-824768,11612,Jaffa Cakes,Tower Gate,300 g,"Finlândia,França,Alemanha,República da Irlanda,Estados Unidos",2025-10-01,10.85,300.0
997,REC-982478,13664,Tortitas de Maíz,Unknown,130g,"Alemanha,Portugal,Espanha",2024-02-08,2.56,130.0
999,REC-361595,6362,Gerble - Miel Châtaigne graines de lin,Gerblé,200g,"France,Polynésie française,États-Unis",2024-12-16,21.36,200.0
1001,REC-554247,14658,Doonuts,St Michel,180 g,France,2024-03-18,1.71,180.0
1002,REC-995018,11143,Pitch choco x 8,"Brioche Pasquier, Pasquier",310 g,"France,en:france",2025-11-01,17.93,310.0
1003,REC-998260,10343,Vico Extra Craquantes,Vico,400,France,2025-04-15,10.21,400.0
1004,REC-318319,10320,90% cacao noir,Carrefour,80 g,"France, Italy, Morocco, Spain, fr:Francia, en:romania",2024-11-24,3.51,80.0
1005,REC-292889,5832,Brioch'Burger,La Fournée dorée,,France,2025-04-26,12.74,
1006,REC-874806,10855,Biscuits craquants saveur citron,"Karelea, Léa nature",132 g,France,2025-06-25,5.9,132.0
1008,REC-375627,11993,Crunchy Nut & Almond,Santé,35g,"France, en:morocco",2024-09-03,6.96,35.0
1012,REC-482706,7384,Dinosaurus,"Artiach,Mondelez",411 g,"en:spain, en:france",2025-02-08,6.81,411.0
1013,REC-863530,5153,Cuore di cereale. Biscotti di avena con frutti rossi,Gullón,220g,"France, Italy, Spain, en:morocco",2025-01-18,5.86,220.0
1014,REC-675627,6583,CereAlé,Kinder,204 g,"Austria,France,Germany,Italy",2024-02-12,24.49,204.0
1015,REC-371590,6005,Wheat Biscuits,Stockwell,432g,"Germany,Ireland,United Kingdom",2024-04-18,16.03,432.0
1017,REC-373063,14641,Karéléa épautre noisette,"Karéléa, Léa Nature",150 g,France,2025-03-20,10.43,150.0
1018,REC-236208,7948,"Gerble - Organic Chocolate Cookie Flavored w/ Banana, 132g (4.7oz)","Gerblé, Gerblé Bio",132g,Francia,2025-05-23,9.19,132.0
1019,REC-823306,11300,Barres Céréales Graines et Amandes,"Carrefour BIO, Carrefour",100 g (4 x 25 g),"France, Italie, Espagne",2026-02-02,10.23,100.0
1020,REC-818969,6072,Ricola Eucalyptus,Ricola,50 g,France,2024-03-16,22.28,50.0
1021,REC-202116,5612,Texas BBQ Sauce,Unknown,185g,"Germany, en:united-kingdom",2024-09-12,17.22,185.0
1023,REC-520296,6583,Chips saveur Tartiflette,Brets,125g,"Francuska,Hrvatska",2024-05-23,12.78,125.0
1024,REC-924073,13332,Chips de Lentilles Saveur Paprika,Vico,85 g,France,2025-04-07,15.36,85.0
1025,REC-162168,9602,Barritas de cereales mango,Hacendado,120 g (6 x 20 g),"Portugal,España",2024-10-29,8.8,120.0
1026,REC-796251,9769,"Coleslaw, choux blanc et carottes",Saladinettes,500 g,France,2025-09-05,11.96,500.0
1028,REC-398825,6640,Chipster,Belin,150 g,France,2025-12-14,6.66,150.0
1029,REC-257543,9713,Cioccolato al latte,"LU,Mikado,Mondelez",75g,"Bélgica,Francia,Italia,España,Reino Unido,Estados Unidos",2026-02-04,18.9,75.0
1030,REC-404143,6276,MINI BN Chocolat,BN,350 g,France,2025-12-06,16.19,350.0
1031,REC-880410,12969,Chocolat noir sans sucres ajoutés,Gerblé,80 g,"France, en:switzerland",2025-09-22,6.79,80.0
1032,REC-244513,10125,"Bonne Maman - Petits Cakes Fruits, 300g (10.6oz)",Bonne Maman,300 g,Francia,2025-08-09,2.34,300.0
1033,REC-534272,14149,Le Biscuit De Natty,Bjorg,150 g,France,2024-11-28,1.53,150.0
1034,REC-499128,7512,Tartines craquantes au sarrasin,Terres et céréales Bio,"150 g, 2 sachets fraîcheur de 75 g",France,2025-10-28,4.14,150.0
1035,REC-719451,11908,Tartines craquantes quinoa pois chiche,Jardin bio,150 g,France,2026-01-17,15.17,150.0
1036,REC-109240,7141,Chips nature à l'Ancienne au sel de Guérande,Bret's,,France,2025-12-10,19.16,
1037,REC-678730,12261,Bruschette sour cream,Unknown,70 г,"Bulgaria, France, Serbia, Spain, en:morocco",2024-10-08,12.13,70.0
1038,REC-938124,8643,Lorenz Saltletts Sticks,"Lorenz, Lorenz / Netto",250g,Deutschland,2025-09-04,19.75,250.0
1039,REC-594455,10059,Digestives,McVities,266 g,"France,en:united-kingdom",2025-09-12,11.03,266.0
1040,REC-411539,13726,Choco Biscuits,Milka,150 g,"Francia,Marruecos,España",2024-12-10,5.81,150.0
1041,REC-704843,13136,Tortilla chips,"General Mills, Old El Paso",185g,"en:france, en:germany, en:greece, en:spain, en:Suiza",2024-10-17,1.96,185.0
1042,REC-974469,6641,Più integrali Ricchi di Fibre Segale,Unknown,380 g,"France,Italy",2025-04-25,7.91,380.0
1043,REC-748474,6653,Ambassadeur noir précieux 70% cacao,Bimo,100 g,Algeria,2024-08-12,15.86,100.0
1044,REC-974451,10818,all butter scottish shortbread fingers,Lidl,,France,2025-02-13,12.13,
1045,REC-368339,10762,Dark Chocolate Almond Sea Salt 51%,Tony's Chocolonely,180 g,United Kingdom,2025-02-19,10.18,180.0
1046,REC-806968,11810,Grahams,Honey Maid,14.4 oz (408g),United States,2025-07-18,13.47,14.4
1047,REC-918691,12901,Lentil bites sea salt,Lidl,110 g,"Ireland,United Kingdom",2025-02-18,16.6,110.0
1048,REC-163736,8081,Belgian dark chocolate,Waitrose,180g,United Kingdom,2025-07-07,22.04,180.0
1049,REC-339680,7068,Sandwichs Choc,excelo,65 g,en:Morocco,2025-03-13,7.48,65.0
1050,REC-435803,11185,Sweet chilli crunch,Graze,,en:gb,2024-11-25,23.32,
1051,REC-646898,7408,peri peri crunch,graze,100,en:United Kingdom,2024-06-04,11.7,100.0
1052,REC-322233,13679,MINI BROWNIES lidl,Unknown,240 g,"Belgique,France,Italie",2024-10-03,15.22,240.0
1053,REC-102437,10166,"BRUN - 14 Wafers Vanilla Flavor, 146g (5.2oz)",Brun,146 g,"Frankrijk,Zwitserland",2024-04-19,24.75,146.0
1054,REC-307627,11068,La Paille d'Or aux fraises,"LU, Mondelez",170 g e,France,2025-06-30,18.81,170.0
1055,REC-448265,5976,Lindor noir,Lindt,150 g,France,2025-10-05,1.04,150.0
1056,REC-934286,11520,"Tagada, L'originale",Haribo,400 g,France,2025-01-15,8.75,400.0
1057,REC-580193,8343,Le Palmier,Saint Michel,87 g,"France,Suisse",2026-01-17,11.11,87.0
1058,REC-421704,13247,La classique nature,"Intersnack France, Vico",135 g,"France,Suisse",2025-08-05,2.29,135.0
1059,REC-389360,5515,Clotted Cream Shortbread Fingers,Paterson's,300 g e / 16 Oz,"France, en:united-kingdom",2025-05-15,10.43,300.0
1060,REC-256058,13471,Tuc original - Biscuits salé,"LU,Mondelez International",75 g e,"Belgique,France,Guadeloupe,Italie",2025-08-21,22.82,75.0
1062,REC-485226,8073,King Kotes - Corn Fried Barbecue flavoured,Sol de Alba,14g,"Marruecos,España",2024-12-25,13.69,14.0
1063,REC-278659,8708,Salted Popcorn,Tesco,85 g,United Kingdom,2024-08-13,21.14,85.0
1064,REC-813831,7179,Chocolat noir et caramel Côte d'ivoire 78%,Ethiquable,100 g,France,2024-04-25,5.51,100.0
1065,REC-639958,9601,Scottish Shortbread Fingers,Asda,,en:gb,2025-01-22,11.81,
1067,REC-304091,5053,Absolute Black Orange & Cocoa Nibs,Montezuma’s,90g,en:gb,2025-11-25,11.15,90.0
1068,REC-862313,7764,macaroons,Mrs Crimbles,195 g,United Kingdom,2025-09-14,24.61,195.0
1070,REC-308461,8496,ready salted crisps,walkers,,en:United Kingdom,2026-01-26,22.22,
1071,REC-231389,12239,Bounty,Bounty,57g,en:Morocco,2024-05-23,22.26,57.0
1072,REC-843385,12452,Lightly sea salted hand cooked crisps,M&S,150 g,"France,Royaume-Uni",2024-04-23,23.51,150.0
1073,REC-728214,5179,Chouchou,Alesto,250 g,Frankrijk,2025-12-26,21.43,250.0
1074,REC-552340,8869,Grany chocolat🍫 au lait🐄🥛 noisettes🥜,LU,138 g (6 * 23 g),Francia,2024-12-17,9.95,138.0
1075,REC-648686,8507,Sablé de Retz Le Véritable,St Michel,120 g,"Belgique,France,Martinique,La Réunion,Suisse",2024-11-17,9.03,120.0
1076,REC-915625,14356,600G HAPPY BOX HARIBO,Haribo,600 g e,"France,Suisse",2025-02-02,14.02,600.0
1077,REC-599213,12294,Fourrés choc',Le moulin du pivert,,"Belgium,France",2024-10-19,14.12,
1078,REC-877009,5861,Curly cacahuete,"Curly, Intersnack, Vico",60 g,Francia,2024-12-01,3.36,60.0
1079,REC-121908,9141,MARZIPAN DARK CHOCOLATE WITH MARZIPAN,Ritter SPORT,100 g,"Belarus,Bulgaria,Czech Republic,Denmark,France,Germany,Greece,Morocco,Poland,Romania,Russia,Slovakia,Spain,Sweden,United Kingdom,Belgique",2025-03-06,6.46,100.0
1080,REC-314566,6634,Melts Original,Carr's,150g,"France, en:united-kingdom",2024-09-28,13.01,150.0
1081,REC-154093,6817,The Original Speculoos,"Biscoff, Lotus",140 g,"Belgium,France,Sweden",2024-02-16,21.93,140.0
1082,REC-215889,13313,Crackers,Schär,210 g (6 x 35 g),"Bélgica,Bolivia,Francia,Alemania,Italia,México,Países Bajos,Rumania,España",2025-03-25,23.28,210.0
1083,REC-276502,10539,Galletti mb 350g int. eu,"Barilla, Mulino Bianco",350 g,"France, Italy, Serbia, en:bulgaria",2025-07-29,7.72,350.0
1084,REC-772291,11300,Kurkure,Kurkure,78 g,"France,India,Nepal,Spain,Canada",2025-07-14,12.18,78.0
1085,REC-351944,6919,Milk chocolate caramel seasalt,Fin Carré way to go,180 g,"Belgium, France, Germany, Luxembourg, Netherlands, Romania, Sweden, United Kingdom, en:spain",2024-08-31,20.66,180.0
1087,REC-355592,10093,biscotti cereali g granola e frolla,Galbusera,300 g,"Francia,Italia",2024-06-01,7.65,300.0
1088,REC-923645,8181,Frita saveur poulet,Unknown,,en:ma,2025-01-11,11.7,
1089,REC-476368,6916,pop chip bbq,Popchips,5 x 17 g,en:United Kingdom,2026-01-05,13.83,5.0
1090,REC-548590,10699,P'tit nature 5 céréales,BJORG BIO NUTRI +,167 g,en:fr,2024-12-14,24.7,167.0
1091,REC-433464,11076,THINS ROSEMARY & SEA SALT FLATBREADS,Unknown,125g,en:gb,2025-10-25,13.41,125.0
1092,REC-529167,9608,La galette fourrée,Unknown,240 g,en:fr,2024-05-16,22.42,240.0
1093,REC-227982,10663,Black chocolate 72% with almonds,Hacendado,200 g,"Marruecos,España",2024-10-09,12.44,200.0
1094,REC-259461,12650,Brioche tressée nature allegée en sucres sans additifs 450g,Harrys,450 g,France,2024-07-09,13.2,450.0
